row_index,split,label,class_name
12215,train,7,german shepherd
12216,validation,7,german shepherd
12217,validation,7,german shepherd
12218,train,7,german shepherd
12219,train,7,german shepherd
12220,train,7,german shepherd
12221,train,7,german shepherd
12222,test,7,german shepherd
12223,train,7,german shepherd
12224,train,7,german shepherd
12225,validation,7,german shepherd
12226,test,7,german shepherd
12227,test,7,german shepherd
12228,validation,7,german shepherd
12229,train,7,german shepherd
12230,train,7,german shepherd
12231,train,7,german shepherd
12232,train,7,german shepherd
12233,validation,7,german shepherd
12234,train,7,german shepherd
12235,train,7,german shepherd
12236,validation,7,german shepherd
12237,validation,7,german shepherd
12238,train,7,german shepherd
12239,test,7,german shepherd
12240,validation,7,german shepherd
12241,train,7,german shepherd
12242,validation,7,german shepherd
12243,test,7,german shepherd
12244,train,7,german shepherd
12245,train,7,german shepherd
12246,train,7,german shepherd
12247,train,7,german shepherd
12248,test,7,german shepherd
12249,validation,7,german shepherd
12250,train,7,german shepherd
12251,train,7,german shepherd
12252,train,7,german shepherd
12253,train,7,german shepherd
12254,validation,7,german shepherd
12255,validation,7,german shepherd
12256,train,7,german shepherd
12257,train,7,german shepherd
12258,train,7,german shepherd
12259,train,7,german shepherd
12260,test,7,german shepherd
12261,validation,7,german shepherd
12262,train,7,german shepherd
12263,test,7,german shepherd
12264,train,7,german shepherd
12265,test,7,german shepherd
12266,test,7,german shepherd
12267,validation,7,german shepherd
12268,train,7,german shepherd
12269,train,7,german shepherd
12270,train,7,german shepherd
12271,train,7,german shepherd
12272,train,7,german shepherd
12273,train,7,german shepherd
12274,train,7,german shepherd
12275,train,7,german shepherd
12276,validation,7,german shepherd
12277,validation,7,german shepherd
12278,train,7,german shepherd
12279,train,7,german shepherd
12280,test,7,german shepherd
12281,validation,7,german shepherd
12282,train,7,german shepherd
12283,train,7,german shepherd
12284,train,7,german shepherd
12285,test,7,german shepherd
12286,train,7,german shepherd
12287,train,7,german shepherd
12288,test,7,german shepherd
12289,train,7,german shepherd
12290,train,7,german shepherd
12291,train,7,german shepherd
12292,test,7,german shepherd
12293,validation,7,german shepherd
12294,test,7,german shepherd
12295,validation,7,german shepherd
12296,train,7,german shepherd
12297,train,7,german shepherd
12298,test,7,german shepherd
12299,train,7,german shepherd
12300,validation,7,german shepherd
12301,validation,7,german shepherd
12302,train,7,german shepherd
12303,train,7,german shepherd
12304,validation,7,german shepherd
12305,test,7,german shepherd
12306,validation,7,german shepherd
12307,train,7,german shepherd
12308,train,7,german shepherd
12309,validation,7,german shepherd
12310,train,7,german shepherd
12311,train,7,german shepherd
12312,validation,7,german shepherd
12313,validation,7,german shepherd
12314,validation,7,german shepherd
12315,train,7,german shepherd
12316,validation,7,german shepherd
12317,train,7,german shepherd
12318,test,7,german shepherd
12319,test,7,german shepherd
12320,test,7,german shepherd
12321,train,7,german shepherd
12322,validation,7,german shepherd
12323,train,7,german shepherd
12324,train,7,german shepherd
12325,test,7,german shepherd
12326,validation,7,german shepherd
12327,test,7,german shepherd
12328,train,7,german shepherd
12329,train,7,german shepherd
12330,test,7,german shepherd
12331,test,7,german shepherd
12332,test,7,german shepherd
12333,test,7,german shepherd
12334,validation,7,german shepherd
12335,train,7,german shepherd
12336,train,7,german shepherd
12337,train,7,german shepherd
12338,validation,7,german shepherd
12339,test,7,german shepherd
12340,train,7,german shepherd
12341,test,7,german shepherd
12342,train,7,german shepherd
12343,train,7,german shepherd
12344,train,7,german shepherd
12345,train,7,german shepherd
12346,train,7,german shepherd
12347,test,7,german shepherd
12348,validation,7,german shepherd
12349,test,7,german shepherd
12350,validation,7,german shepherd
12351,train,7,german shepherd
12352,train,7,german shepherd
12353,train,7,german shepherd
12354,train,7,german shepherd
12355,train,7,german shepherd
12356,train,7,german shepherd
12357,test,7,german shepherd
12358,train,7,german shepherd
12359,test,7,german shepherd
12360,train,7,german shepherd
12361,train,7,german shepherd
12362,train,7,german shepherd
12363,test,7,german shepherd
12364,train,7,german shepherd
12365,test,7,german shepherd
12366,validation,7,german shepherd
12367,validation,7,german shepherd
12368,train,7,german shepherd
12369,test,7,german shepherd
12370,train,7,german shepherd
12371,test,7,german shepherd
12372,test,7,german shepherd
12373,test,7,german shepherd
12374,train,7,german shepherd
12375,validation,7,german shepherd
12376,validation,7,german shepherd
12377,train,7,german shepherd
12378,train,7,german shepherd
12379,train,7,german shepherd
12380,test,7,german shepherd
12381,validation,7,german shepherd
12382,test,7,german shepherd
12383,train,7,german shepherd
12384,test,7,german shepherd
12385,train,7,german shepherd
12386,test,7,german shepherd
12387,validation,7,german shepherd
12388,validation,7,german shepherd
12389,train,7,german shepherd
12390,test,7,german shepherd
12391,train,7,german shepherd
12392,train,7,german shepherd
12393,train,7,german shepherd
12394,train,7,german shepherd
12395,train,7,german shepherd
12396,test,7,german shepherd
12397,train,7,german shepherd
12398,test,7,german shepherd
12399,train,7,german shepherd
12400,train,7,german shepherd
12401,train,7,german shepherd
12402,validation,7,german shepherd
12403,train,7,german shepherd
12404,test,7,german shepherd
12405,train,7,german shepherd
12406,test,7,german shepherd
12407,test,7,german shepherd
12408,test,7,german shepherd
12409,train,7,german shepherd
12410,train,7,german shepherd
12411,train,7,german shepherd
12412,validation,7,german shepherd
12413,validation,7,german shepherd
12414,train,7,german shepherd
12415,validation,7,german shepherd
12416,train,7,german shepherd
12417,validation,7,german shepherd
12418,train,7,german shepherd
12419,train,7,german shepherd
12420,test,7,german shepherd
12421,train,7,german shepherd
12422,train,7,german shepherd
12423,validation,7,german shepherd
12424,test,7,german shepherd
12425,validation,7,german shepherd
12426,validation,7,german shepherd
12427,train,7,german shepherd
12428,train,7,german shepherd
12429,test,7,german shepherd
12430,train,7,german shepherd
12431,train,7,german shepherd
12432,validation,7,german shepherd
12433,validation,7,german shepherd
12434,validation,7,german shepherd
12435,train,7,german shepherd
12436,train,7,german shepherd
12437,train,7,german shepherd
12438,train,7,german shepherd
12439,train,7,german shepherd
12440,train,7,german shepherd
12441,validation,7,german shepherd
12442,test,7,german shepherd
12443,train,7,german shepherd
12444,train,7,german shepherd
12445,test,7,german shepherd
12446,test,7,german shepherd
12447,train,7,german shepherd
12448,train,7,german shepherd
12449,train,7,german shepherd
12450,train,7,german shepherd
12451,validation,7,german shepherd
12452,train,7,german shepherd
12453,test,7,german shepherd
12454,train,7,german shepherd
12455,test,7,german shepherd
12456,train,7,german shepherd
12457,test,7,german shepherd
12458,train,7,german shepherd
12459,test,7,german shepherd
12460,train,7,german shepherd
12461,train,7,german shepherd
12462,test,7,german shepherd
12463,train,7,german shepherd
12464,test,7,german shepherd
12465,test,7,german shepherd
12466,test,7,german shepherd
12467,train,7,german shepherd
12468,train,7,german shepherd
12469,train,7,german shepherd
12470,train,7,german shepherd
12471,train,7,german shepherd
12472,train,7,german shepherd
12473,train,7,german shepherd
12474,validation,7,german shepherd
12475,train,7,german shepherd
12476,train,7,german shepherd
12477,train,7,german shepherd
12478,train,7,german shepherd
12479,train,7,german shepherd
12480,train,7,german shepherd
12481,train,7,german shepherd
12482,train,7,german shepherd
12483,validation,7,german shepherd
12484,test,7,german shepherd
12485,validation,7,german shepherd
12486,test,7,german shepherd
12487,test,7,german shepherd
12488,validation,7,german shepherd
12489,validation,7,german shepherd
12490,train,7,german shepherd
12491,validation,7,german shepherd
12492,train,7,german shepherd
12493,test,7,german shepherd
12494,train,7,german shepherd
12495,validation,7,german shepherd
12496,test,7,german shepherd
12497,train,7,german shepherd
12498,validation,7,german shepherd
12499,validation,7,german shepherd
12500,train,7,german shepherd
12501,train,7,german shepherd
12502,test,7,german shepherd
12503,train,7,german shepherd
12504,train,7,german shepherd
12505,test,7,german shepherd
12506,train,7,german shepherd
12507,train,7,german shepherd
12508,train,7,german shepherd
12509,train,7,german shepherd
12510,train,7,german shepherd
12511,train,7,german shepherd
12512,train,7,german shepherd
12513,train,7,german shepherd
12514,train,7,german shepherd
12515,train,7,german shepherd
12516,test,7,german shepherd
12517,train,7,german shepherd
12518,train,7,german shepherd
12519,train,7,german shepherd
12520,test,7,german shepherd
12521,train,7,german shepherd
12522,train,7,german shepherd
12523,train,7,german shepherd
12524,train,7,german shepherd
12525,train,7,german shepherd
12526,test,7,german shepherd
12527,test,7,german shepherd
12528,test,7,german shepherd
12529,validation,7,german shepherd
12530,train,7,german shepherd
12531,train,7,german shepherd
12532,validation,7,german shepherd
12533,train,7,german shepherd
12534,train,7,german shepherd
12535,validation,7,german shepherd
12536,validation,7,german shepherd
12537,train,7,german shepherd
12538,train,7,german shepherd
12539,test,7,german shepherd
12540,train,7,german shepherd
12541,validation,7,german shepherd
12542,train,7,german shepherd
12543,train,7,german shepherd
12544,train,7,german shepherd
12545,validation,7,german shepherd
12546,test,7,german shepherd
12547,train,7,german shepherd
12548,train,7,german shepherd
12549,validation,7,german shepherd
12550,train,7,german shepherd
12551,train,7,german shepherd
12552,train,7,german shepherd
12553,validation,7,german shepherd
12554,validation,7,german shepherd
12555,train,7,german shepherd
12556,train,38,giant panda
12557,validation,38,giant panda
12558,train,38,giant panda
12559,train,38,giant panda
12560,train,38,giant panda
12561,validation,38,giant panda
12562,validation,38,giant panda
12563,train,38,giant panda
12564,train,38,giant panda
12565,test,38,giant panda
12566,validation,38,giant panda
12567,train,38,giant panda
12568,validation,38,giant panda
12569,train,38,giant panda
12570,train,38,giant panda
12571,train,38,giant panda
12572,train,38,giant panda
12573,train,38,giant panda
12574,train,38,giant panda
12575,train,38,giant panda
12576,train,38,giant panda
12577,test,38,giant panda
12578,train,38,giant panda
12579,validation,38,giant panda
12580,test,38,giant panda
12581,validation,38,giant panda
12582,validation,38,giant panda
12583,train,38,giant panda
12584,test,38,giant panda
12585,train,38,giant panda
12586,train,38,giant panda
12587,validation,38,giant panda
12588,test,38,giant panda
12589,test,38,giant panda
12590,test,38,giant panda
12591,train,38,giant panda
12592,train,38,giant panda
12593,train,38,giant panda
12594,test,38,giant panda
12595,train,38,giant panda
12596,train,38,giant panda
12597,validation,38,giant panda
12598,validation,38,giant panda
12599,train,38,giant panda
12600,test,38,giant panda
12601,train,38,giant panda
12602,validation,38,giant panda
12603,train,38,giant panda
12604,train,38,giant panda
12605,train,38,giant panda
12606,test,38,giant panda
12607,train,38,giant panda
12608,train,38,giant panda
12609,train,38,giant panda
12610,train,38,giant panda
12611,train,38,giant panda
12612,train,38,giant panda
12613,train,38,giant panda
12614,train,38,giant panda
12615,validation,38,giant panda
12616,train,38,giant panda
12617,test,38,giant panda
12618,test,38,giant panda
12619,train,38,giant panda
12620,test,38,giant panda
12621,validation,38,giant panda
12622,train,38,giant panda
12623,train,38,giant panda
12624,train,38,giant panda
12625,train,38,giant panda
12626,train,38,giant panda
12627,train,38,giant panda
12628,test,38,giant panda
12629,train,38,giant panda
12630,train,38,giant panda
12631,train,38,giant panda
12632,train,38,giant panda
12633,validation,38,giant panda
12634,test,38,giant panda
12635,train,38,giant panda
12636,test,38,giant panda
12637,train,38,giant panda
12638,validation,38,giant panda
12639,train,38,giant panda
12640,train,38,giant panda
12641,train,38,giant panda
12642,validation,38,giant panda
12643,validation,38,giant panda
12644,train,38,giant panda
12645,train,38,giant panda
12646,train,38,giant panda
12647,train,38,giant panda
12648,train,38,giant panda
12649,test,38,giant panda
12650,train,38,giant panda
12651,train,38,giant panda
12652,train,38,giant panda
12653,train,38,giant panda
12654,train,38,giant panda
12655,validation,38,giant panda
12656,validation,38,giant panda
12657,train,38,giant panda
12658,train,38,giant panda
12659,train,38,giant panda
12660,train,38,giant panda
12661,train,38,giant panda
12662,train,38,giant panda
12663,train,38,giant panda
12664,train,38,giant panda
12665,train,38,giant panda
12666,train,38,giant panda
12667,train,38,giant panda
12668,validation,38,giant panda
12669,validation,38,giant panda
12670,train,38,giant panda
12671,validation,38,giant panda
12672,test,38,giant panda
12673,validation,38,giant panda
12674,train,38,giant panda
12675,train,38,giant panda
12676,train,38,giant panda
12677,train,38,giant panda
12678,test,38,giant panda
12679,validation,38,giant panda
12680,train,38,giant panda
12681,validation,38,giant panda
12682,train,38,giant panda
12683,test,38,giant panda
12684,train,38,giant panda
12685,test,38,giant panda
12686,train,38,giant panda
12687,test,38,giant panda
12688,test,38,giant panda
12689,train,38,giant panda
12690,validation,38,giant panda
12691,test,38,giant panda
12692,validation,38,giant panda
12693,train,38,giant panda
12694,train,38,giant panda
12695,train,38,giant panda
12696,test,38,giant panda
12697,validation,38,giant panda
12698,test,38,giant panda
12699,train,38,giant panda
12700,validation,38,giant panda
12701,train,38,giant panda
12702,test,38,giant panda
12703,validation,38,giant panda
12704,train,38,giant panda
12705,test,38,giant panda
12706,train,38,giant panda
12707,train,38,giant panda
12708,test,38,giant panda
12709,train,38,giant panda
12710,train,38,giant panda
12711,train,38,giant panda
12712,train,38,giant panda
12713,train,38,giant panda
12714,test,38,giant panda
12715,train,38,giant panda
12716,validation,38,giant panda
12717,train,38,giant panda
12718,train,38,giant panda
12719,train,38,giant panda
12720,train,38,giant panda
12721,train,38,giant panda
12722,train,38,giant panda
12723,test,38,giant panda
12724,test,38,giant panda
12725,test,38,giant panda
12726,train,38,giant panda
12727,train,38,giant panda
12728,test,38,giant panda
12729,train,38,giant panda
12730,validation,38,giant panda
12731,train,38,giant panda
12732,train,38,giant panda
12733,train,38,giant panda
12734,train,38,giant panda
12735,train,38,giant panda
12736,train,38,giant panda
12737,train,38,giant panda
12738,test,38,giant panda
12739,train,38,giant panda
12740,test,38,giant panda
12741,train,38,giant panda
12742,train,38,giant panda
12743,train,38,giant panda
12744,validation,38,giant panda
12745,test,38,giant panda
12746,train,38,giant panda
12747,train,38,giant panda
12748,validation,38,giant panda
12749,train,38,giant panda
12750,train,38,giant panda
12751,test,38,giant panda
12752,test,38,giant panda
12753,train,38,giant panda
12754,validation,38,giant panda
12755,validation,38,giant panda
12756,train,38,giant panda
12757,train,38,giant panda
12758,train,38,giant panda
12759,train,38,giant panda
12760,test,38,giant panda
12761,train,38,giant panda
12762,train,38,giant panda
12763,train,38,giant panda
12764,validation,38,giant panda
12765,validation,38,giant panda
12766,train,38,giant panda
12767,train,38,giant panda
12768,test,38,giant panda
12769,test,38,giant panda
12770,train,38,giant panda
12771,test,38,giant panda
12772,train,38,giant panda
12773,train,38,giant panda
12774,validation,38,giant panda
12775,test,38,giant panda
12776,train,38,giant panda
12777,train,38,giant panda
12778,train,38,giant panda
12779,train,38,giant panda
12780,validation,38,giant panda
12781,train,38,giant panda
12782,train,38,giant panda
12783,train,38,giant panda
12784,test,38,giant panda
12785,test,38,giant panda
12786,validation,38,giant panda
12787,test,38,giant panda
12788,test,38,giant panda
12789,validation,38,giant panda
12790,test,38,giant panda
12791,train,38,giant panda
12792,validation,38,giant panda
12793,train,38,giant panda
12794,train,38,giant panda
12795,train,38,giant panda
12796,train,38,giant panda
12797,test,38,giant panda
12798,validation,38,giant panda
12799,train,38,giant panda
12800,train,38,giant panda
12801,test,38,giant panda
12802,test,38,giant panda
12803,test,38,giant panda
12804,train,38,giant panda
12805,train,38,giant panda
12806,train,38,giant panda
12807,validation,38,giant panda
12808,test,38,giant panda
12809,train,38,giant panda
12810,train,38,giant panda
12811,train,38,giant panda
12812,train,38,giant panda
12813,test,38,giant panda
12814,train,38,giant panda
12815,validation,38,giant panda
12816,test,38,giant panda
12817,train,38,giant panda
12818,train,38,giant panda
12819,train,38,giant panda
12820,train,38,giant panda
12821,train,38,giant panda
12822,validation,38,giant panda
12823,train,38,giant panda
12824,validation,38,giant panda
12825,train,38,giant panda
12826,test,38,giant panda
12827,test,38,giant panda
12828,train,38,giant panda
12829,validation,38,giant panda
12830,test,38,giant panda
12831,train,38,giant panda
12832,train,38,giant panda
12833,validation,38,giant panda
12834,test,38,giant panda
12835,train,38,giant panda
12836,validation,38,giant panda
12837,train,38,giant panda
12838,validation,38,giant panda
12839,train,38,giant panda
12840,validation,38,giant panda
12841,train,38,giant panda
12842,train,38,giant panda
12843,train,38,giant panda
12844,train,38,giant panda
12845,train,38,giant panda
12846,test,38,giant panda
12847,test,38,giant panda
12848,train,38,giant panda
12849,train,38,giant panda
12850,train,38,giant panda
12851,validation,38,giant panda
12852,train,38,giant panda
12853,test,38,giant panda
12854,train,38,giant panda
12855,train,38,giant panda
12856,test,38,giant panda
12857,train,38,giant panda
12858,train,38,giant panda
12859,train,38,giant panda
12860,test,38,giant panda
12861,validation,38,giant panda
12862,train,38,giant panda
12863,train,38,giant panda
12864,train,38,giant panda
12865,test,38,giant panda
12866,validation,38,giant panda
12867,train,38,giant panda
12868,validation,38,giant panda
12869,validation,38,giant panda
12870,validation,38,giant panda
12871,train,38,giant panda
12872,train,38,giant panda
12873,train,38,giant panda
12874,test,38,giant panda
12875,train,38,giant panda
12876,train,38,giant panda
12877,validation,38,giant panda
12878,validation,38,giant panda
12879,validation,38,giant panda
12880,train,38,giant panda
12881,train,38,giant panda
12882,train,38,giant panda
12883,validation,38,giant panda
12884,train,38,giant panda
12885,train,38,giant panda
12886,train,38,giant panda
12887,train,38,giant panda
12888,test,38,giant panda
12889,test,38,giant panda
12890,train,38,giant panda
12891,train,38,giant panda
12892,validation,38,giant panda
12893,train,38,giant panda
12894,train,38,giant panda
12895,validation,38,giant panda
12896,train,38,giant panda
12897,train,38,giant panda
12898,train,38,giant panda
12899,train,38,giant panda
12900,train,38,giant panda
12901,validation,38,giant panda
12902,test,38,giant panda
12903,train,38,giant panda
12904,train,38,giant panda
12905,train,38,giant panda
12906,train,38,giant panda
12907,train,38,giant panda
12908,validation,38,giant panda
12909,validation,38,giant panda
12910,test,38,giant panda
12911,train,38,giant panda
12912,test,38,giant panda
12913,test,38,giant panda
12914,validation,38,giant panda
12915,train,38,giant panda
12916,test,38,giant panda
12917,train,38,giant panda
12918,train,38,giant panda
12919,train,38,giant panda
12920,test,38,giant panda
12921,test,38,giant panda
12922,train,38,giant panda
12923,validation,38,giant panda
12924,train,38,giant panda
12925,train,38,giant panda
12926,train,38,giant panda
12927,train,38,giant panda
12928,train,38,giant panda
12929,train,38,giant panda
12930,train,38,giant panda
12931,train,38,giant panda
12932,validation,38,giant panda
12933,train,38,giant panda
12934,test,38,giant panda
12935,train,38,giant panda
12936,test,38,giant panda
12937,test,38,giant panda
12938,train,38,giant panda
12939,validation,38,giant panda
12940,test,38,giant panda
12941,validation,38,giant panda
12942,validation,38,giant panda
12943,validation,38,giant panda
12944,validation,38,giant panda
12945,train,38,giant panda
12946,validation,38,giant panda
12947,validation,38,giant panda
12948,train,38,giant panda
12949,validation,38,giant panda
12950,validation,38,giant panda
12951,train,38,giant panda
12952,train,38,giant panda
12953,train,38,giant panda
12954,train,38,giant panda
12955,test,38,giant panda
12956,validation,38,giant panda
12957,validation,38,giant panda
12958,validation,38,giant panda
12959,train,38,giant panda
12960,validation,38,giant panda
12961,train,38,giant panda
12962,train,38,giant panda
12963,train,38,giant panda
12964,train,38,giant panda
12965,test,38,giant panda
12966,train,38,giant panda
12967,test,38,giant panda
12968,test,38,giant panda
12969,train,38,giant panda
12970,validation,38,giant panda
12971,train,38,giant panda
12972,validation,38,giant panda
12973,train,38,giant panda
12974,validation,38,giant panda
12975,train,38,giant panda
12976,validation,38,giant panda
12977,train,38,giant panda
12978,train,38,giant panda
12979,test,38,giant panda
12980,validation,38,giant panda
12981,train,38,giant panda
12982,validation,38,giant panda
12983,train,38,giant panda
12984,test,38,giant panda
12985,validation,38,giant panda
12986,train,38,giant panda
12987,test,38,giant panda
12988,train,38,giant panda
12989,train,38,giant panda
12990,train,38,giant panda
12991,train,38,giant panda
12992,train,38,giant panda
12993,test,38,giant panda
12994,train,38,giant panda
12995,validation,38,giant panda
12996,train,38,giant panda
12997,test,38,giant panda
12998,test,38,giant panda
12999,train,38,giant panda
13000,validation,38,giant panda
13001,train,38,giant panda
13002,train,38,giant panda
13003,train,38,giant panda
13004,train,38,giant panda
13005,validation,38,giant panda
13006,validation,38,giant panda
13007,train,38,giant panda
13008,train,38,giant panda
13009,train,38,giant panda
13010,validation,38,giant panda
13011,train,38,giant panda
13012,train,38,giant panda
13013,train,38,giant panda
13014,validation,38,giant panda
13015,test,38,giant panda
13016,test,38,giant panda
13017,validation,38,giant panda
13018,train,38,giant panda
13019,train,38,giant panda
13020,train,38,giant panda
13021,train,38,giant panda
13022,validation,38,giant panda
13023,train,38,giant panda
13024,train,38,giant panda
13025,train,38,giant panda
13026,train,38,giant panda
13027,validation,38,giant panda
13028,validation,38,giant panda
13029,train,38,giant panda
13030,test,38,giant panda
13031,train,38,giant panda
13032,validation,38,giant panda
13033,test,38,giant panda
13034,train,38,giant panda
13035,train,38,giant panda
13036,test,38,giant panda
13037,test,38,giant panda
13038,train,38,giant panda
13039,validation,38,giant panda
13040,train,38,giant panda
13041,test,38,giant panda
13042,train,38,giant panda
13043,train,38,giant panda
13044,train,38,giant panda
13045,train,38,giant panda
13046,train,38,giant panda
13047,test,38,giant panda
13048,train,38,giant panda
13049,test,38,giant panda
13050,train,38,giant panda
13051,test,38,giant panda
13052,train,38,giant panda
13053,test,38,giant panda
13054,train,38,giant panda
13055,test,38,giant panda
13056,train,38,giant panda
13057,validation,38,giant panda
13058,test,38,giant panda
13059,validation,38,giant panda
13060,train,38,giant panda
13061,train,38,giant panda
13062,train,38,giant panda
13063,train,38,giant panda
13064,test,38,giant panda
13065,train,38,giant panda
13066,test,38,giant panda
13067,test,38,giant panda
13068,train,38,giant panda
13069,train,38,giant panda
13070,test,38,giant panda
13071,train,38,giant panda
13072,train,38,giant panda
13073,train,38,giant panda
13074,train,38,giant panda
13075,train,38,giant panda
13076,train,38,giant panda
13077,train,38,giant panda
13078,test,38,giant panda
13079,test,38,giant panda
13080,train,38,giant panda
13081,test,38,giant panda
13082,train,38,giant panda
13083,test,38,giant panda
13084,train,38,giant panda
13085,test,38,giant panda
13086,validation,38,giant panda
13087,test,38,giant panda
13088,validation,38,giant panda
13089,train,38,giant panda
13090,train,38,giant panda
13091,train,38,giant panda
13092,validation,38,giant panda
13093,validation,38,giant panda
13094,train,38,giant panda
13095,train,38,giant panda
13096,test,38,giant panda
13097,test,38,giant panda
13098,validation,38,giant panda
13099,test,38,giant panda
13100,train,38,giant panda
13101,train,38,giant panda
13102,validation,38,giant panda
13103,test,38,giant panda
13104,test,38,giant panda
13105,test,38,giant panda
13106,validation,38,giant panda
13107,train,38,giant panda
13108,train,38,giant panda
13109,train,38,giant panda
13110,train,38,giant panda
13111,train,38,giant panda
13112,train,38,giant panda
13113,train,38,giant panda
13114,validation,38,giant panda
13115,train,38,giant panda
13116,train,38,giant panda
13117,validation,38,giant panda
13118,train,38,giant panda
13119,test,38,giant panda
13120,train,38,giant panda
13121,train,38,giant panda
13122,validation,38,giant panda
13123,train,38,giant panda
13124,test,38,giant panda
13125,train,38,giant panda
13126,test,38,giant panda
13127,test,38,giant panda
13128,test,38,giant panda
13129,train,38,giant panda
13130,validation,38,giant panda
13131,train,38,giant panda
13132,test,38,giant panda
13133,train,38,giant panda
13134,train,38,giant panda
13135,validation,38,giant panda
13136,train,38,giant panda
13137,validation,38,giant panda
13138,test,38,giant panda
13139,validation,38,giant panda
13140,train,38,giant panda
13141,train,38,giant panda
13142,train,38,giant panda
13143,validation,38,giant panda
13144,train,38,giant panda
13145,validation,38,giant panda
13146,validation,38,giant panda
13147,train,38,giant panda
13148,train,38,giant panda
13149,train,38,giant panda
13150,train,38,giant panda
13151,validation,38,giant panda
13152,test,38,giant panda
13153,train,38,giant panda
13154,test,38,giant panda
13155,train,38,giant panda
13156,train,38,giant panda
13157,train,38,giant panda
13158,train,38,giant panda
13159,test,38,giant panda
13160,test,38,giant panda
13161,validation,38,giant panda
13162,train,38,giant panda
13163,train,38,giant panda
13164,train,38,giant panda
13165,train,38,giant panda
13166,train,38,giant panda
13167,train,38,giant panda
13168,validation,38,giant panda
13169,train,38,giant panda
13170,train,38,giant panda
13171,train,38,giant panda
13172,test,38,giant panda
13173,train,38,giant panda
13174,train,38,giant panda
13175,train,38,giant panda
13176,train,38,giant panda
13177,train,38,giant panda
13178,train,38,giant panda
13179,train,38,giant panda
13180,train,38,giant panda
13181,train,38,giant panda
13182,validation,38,giant panda
13183,train,38,giant panda
13184,train,38,giant panda
13185,train,38,giant panda
13186,train,38,giant panda
13187,train,38,giant panda
13188,train,38,giant panda
13189,train,38,giant panda
13190,test,38,giant panda
13191,train,38,giant panda
13192,train,38,giant panda
13193,test,38,giant panda
13194,train,38,giant panda
13195,train,38,giant panda
13196,validation,38,giant panda
13197,train,38,giant panda
13198,test,38,giant panda
13199,test,38,giant panda
13200,train,38,giant panda
13201,test,38,giant panda
13202,train,38,giant panda
13203,train,38,giant panda
13204,train,38,giant panda
13205,train,38,giant panda
13206,test,38,giant panda
13207,validation,38,giant panda
13208,train,38,giant panda
13209,train,38,giant panda
13210,train,38,giant panda
13211,validation,38,giant panda
13212,train,38,giant panda
13213,train,38,giant panda
13214,train,38,giant panda
13215,train,38,giant panda
13216,train,38,giant panda
13217,validation,38,giant panda
13218,train,38,giant panda
13219,test,38,giant panda
13220,validation,38,giant panda
13221,train,38,giant panda
13222,train,38,giant panda
13223,train,38,giant panda
13224,train,38,giant panda
13225,train,38,giant panda
13226,test,38,giant panda
13227,validation,38,giant panda
13228,train,38,giant panda
13229,train,38,giant panda
13230,train,38,giant panda
13231,train,38,giant panda
13232,train,38,giant panda
13233,train,38,giant panda
13234,train,38,giant panda
13235,train,38,giant panda
13236,train,38,giant panda
13237,train,38,giant panda
13238,train,38,giant panda
13239,validation,38,giant panda
13240,train,38,giant panda
13241,train,38,giant panda
13242,train,38,giant panda
13243,train,38,giant panda
13244,train,38,giant panda
13245,test,38,giant panda
13246,validation,38,giant panda
13247,train,38,giant panda
13248,train,38,giant panda
13249,validation,38,giant panda
13250,test,38,giant panda
13251,train,38,giant panda
13252,test,38,giant panda
13253,train,38,giant panda
13254,test,38,giant panda
13255,train,38,giant panda
13256,test,38,giant panda
13257,train,38,giant panda
13258,train,38,giant panda
13259,test,38,giant panda
13260,test,38,giant panda
13261,validation,38,giant panda
13262,test,38,giant panda
13263,train,38,giant panda
13264,train,38,giant panda
13265,train,38,giant panda
13266,test,38,giant panda
13267,train,38,giant panda
13268,train,38,giant panda
13269,test,38,giant panda
13270,train,38,giant panda
13271,test,38,giant panda
13272,train,38,giant panda
13273,validation,38,giant panda
13274,test,38,giant panda
13275,test,38,giant panda
13276,train,38,giant panda
13277,train,38,giant panda
13278,test,38,giant panda
13279,train,38,giant panda
13280,train,38,giant panda
13281,train,38,giant panda
13282,validation,38,giant panda
13283,train,38,giant panda
13284,train,38,giant panda
13285,test,38,giant panda
13286,test,38,giant panda
13287,train,38,giant panda
13288,validation,38,giant panda
13289,train,38,giant panda
13290,validation,38,giant panda
13291,train,38,giant panda
13292,train,38,giant panda
13293,test,38,giant panda
13294,validation,38,giant panda
13295,train,38,giant panda
13296,train,38,giant panda
13297,test,38,giant panda
13298,train,38,giant panda
13299,train,38,giant panda
13300,test,38,giant panda
13301,train,38,giant panda
13302,validation,38,giant panda
13303,train,38,giant panda
13304,train,38,giant panda
13305,train,38,giant panda
13306,validation,38,giant panda
13307,test,38,giant panda
13308,validation,38,giant panda
13309,validation,38,giant panda
13310,train,38,giant panda
13311,test,38,giant panda
13312,train,38,giant panda
13313,validation,38,giant panda
13314,train,38,giant panda
13315,validation,38,giant panda
13316,validation,38,giant panda
13317,train,38,giant panda
13318,test,38,giant panda
13319,train,38,giant panda
13320,train,38,giant panda
13321,train,38,giant panda
13322,train,38,giant panda
13323,test,38,giant panda
13324,train,38,giant panda
13325,train,38,giant panda
13326,train,38,giant panda
13327,train,38,giant panda
13328,test,38,giant panda
13329,validation,38,giant panda
13330,test,38,giant panda
13331,train,38,giant panda
13332,validation,38,giant panda
