source_row_index,normalized_image_path,alpha_bucket,scene_category,scene_leaf,filename,true_label,true_class,split_membership,official_attribute_row,official_attribute_match,n_official_attributes
3087,c/chicken_coop/outdoor/sun_aiugbkmtuvfmcoie.jpg,c,chicken_coop/outdoor,outdoor,sun_aiugbkmtuvfmcoie.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3087,True,102
3088,c/chicken_coop/outdoor/sun_akzlkdruhwbfaqkz.jpg,c,chicken_coop/outdoor,outdoor,sun_akzlkdruhwbfaqkz.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3088,True,102
3089,c/chicken_coop/outdoor/sun_anuwzsdwgpksnvxv.jpg,c,chicken_coop/outdoor,outdoor,sun_anuwzsdwgpksnvxv.jpg,154,chicken coop outdoor,test_seen_loc,3089,True,102
3090,c/chicken_coop/outdoor/sun_aoticnsubqzipbga.jpg,c,chicken_coop/outdoor,outdoor,sun_aoticnsubqzipbga.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3090,True,102
3091,c/chicken_coop/outdoor/sun_apirokwjbsabllvl.jpg,c,chicken_coop/outdoor,outdoor,sun_apirokwjbsabllvl.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3091,True,102
3092,c/chicken_coop/outdoor/sun_apytpnurmygyvjwq.jpg,c,chicken_coop/outdoor,outdoor,sun_apytpnurmygyvjwq.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3092,True,102
3093,c/chicken_coop/outdoor/sun_apzttxgsfnofkrbm.jpg,c,chicken_coop/outdoor,outdoor,sun_apzttxgsfnofkrbm.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3093,True,102
3094,c/chicken_coop/outdoor/sun_aqxjwyvyfyyddusu.jpg,c,chicken_coop/outdoor,outdoor,sun_aqxjwyvyfyyddusu.jpg,154,chicken coop outdoor,test_seen_loc,3094,True,102
3095,c/chicken_coop/outdoor/sun_aspaxvdcyjphtwvw.jpg,c,chicken_coop/outdoor,outdoor,sun_aspaxvdcyjphtwvw.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3095,True,102
3096,c/chicken_coop/outdoor/sun_asstvqbhqsfruhnb.jpg,c,chicken_coop/outdoor,outdoor,sun_asstvqbhqsfruhnb.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3096,True,102
3097,c/chicken_coop/outdoor/sun_atdaqomfljzquqcg.jpg,c,chicken_coop/outdoor,outdoor,sun_atdaqomfljzquqcg.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3097,True,102
3098,c/chicken_coop/outdoor/sun_avhdrpvqwpxameyf.jpg,c,chicken_coop/outdoor,outdoor,sun_avhdrpvqwpxameyf.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3098,True,102
3099,c/chicken_coop/outdoor/sun_avypuzvpurykvglc.jpg,c,chicken_coop/outdoor,outdoor,sun_avypuzvpurykvglc.jpg,154,chicken coop outdoor,train_loc;trainval_loc,3099,True,102
3100,c/chicken_farm/indoor/sun_aaobfurpdxyfkejm.jpg,c,chicken_farm/indoor,indoor,sun_aaobfurpdxyfkejm.jpg,155,chicken farm indoor,train_loc;trainval_loc,3100,True,102
3101,c/chicken_farm/indoor/sun_abobbpttonlazibr.jpg,c,chicken_farm/indoor,indoor,sun_abobbpttonlazibr.jpg,155,chicken farm indoor,train_loc;trainval_loc,3101,True,102
3102,c/chicken_farm/indoor/sun_acnknveeccsgfyve.jpg,c,chicken_farm/indoor,indoor,sun_acnknveeccsgfyve.jpg,155,chicken farm indoor,train_loc;trainval_loc,3102,True,102
3103,c/chicken_farm/indoor/sun_acolucewnzshcfok.jpg,c,chicken_farm/indoor,indoor,sun_acolucewnzshcfok.jpg,155,chicken farm indoor,train_loc;trainval_loc,3103,True,102
3104,c/chicken_farm/indoor/sun_acpebythfivzoapj.jpg,c,chicken_farm/indoor,indoor,sun_acpebythfivzoapj.jpg,155,chicken farm indoor,train_loc;trainval_loc,3104,True,102
3105,c/chicken_farm/indoor/sun_actbkkqrmwlpqeko.jpg,c,chicken_farm/indoor,indoor,sun_actbkkqrmwlpqeko.jpg,155,chicken farm indoor,test_seen_loc,3105,True,102
3106,c/chicken_farm/indoor/sun_adqukgekgxjtqqau.jpg,c,chicken_farm/indoor,indoor,sun_adqukgekgxjtqqau.jpg,155,chicken farm indoor,test_seen_loc,3106,True,102
3107,c/chicken_farm/indoor/sun_aesrueindufzuqep.jpg,c,chicken_farm/indoor,indoor,sun_aesrueindufzuqep.jpg,155,chicken farm indoor,test_seen_loc,3107,True,102
3108,c/chicken_farm/indoor/sun_aeuhihqsvcgxixuz.jpg,c,chicken_farm/indoor,indoor,sun_aeuhihqsvcgxixuz.jpg,155,chicken farm indoor,train_loc;trainval_loc,3108,True,102
3109,c/chicken_farm/indoor/sun_aflojgmvplksgtzc.jpg,c,chicken_farm/indoor,indoor,sun_aflojgmvplksgtzc.jpg,155,chicken farm indoor,train_loc;trainval_loc,3109,True,102
3110,c/chicken_farm/indoor/sun_afrnzzjipzfnrdhx.jpg,c,chicken_farm/indoor,indoor,sun_afrnzzjipzfnrdhx.jpg,155,chicken farm indoor,train_loc;trainval_loc,3110,True,102
3111,c/chicken_farm/indoor/sun_ahahgyjktrfajaux.jpg,c,chicken_farm/indoor,indoor,sun_ahahgyjktrfajaux.jpg,155,chicken farm indoor,train_loc;trainval_loc,3111,True,102
3112,c/chicken_farm/indoor/sun_aktzfnmebvuaxets.jpg,c,chicken_farm/indoor,indoor,sun_aktzfnmebvuaxets.jpg,155,chicken farm indoor,train_loc;trainval_loc,3112,True,102
3113,c/chicken_farm/indoor/sun_anzobxaetbihcnnv.jpg,c,chicken_farm/indoor,indoor,sun_anzobxaetbihcnnv.jpg,155,chicken farm indoor,train_loc;trainval_loc,3113,True,102
3114,c/chicken_farm/indoor/sun_aoqjzgcytisfsglp.jpg,c,chicken_farm/indoor,indoor,sun_aoqjzgcytisfsglp.jpg,155,chicken farm indoor,train_loc;trainval_loc,3114,True,102
3115,c/chicken_farm/indoor/sun_apfbcotprdxaynio.jpg,c,chicken_farm/indoor,indoor,sun_apfbcotprdxaynio.jpg,155,chicken farm indoor,train_loc;trainval_loc,3115,True,102
3116,c/chicken_farm/indoor/sun_araxkrkwwrgsjcoj.jpg,c,chicken_farm/indoor,indoor,sun_araxkrkwwrgsjcoj.jpg,155,chicken farm indoor,train_loc;trainval_loc,3116,True,102
3117,c/chicken_farm/indoor/sun_asyucicsfhstiyfw.jpg,c,chicken_farm/indoor,indoor,sun_asyucicsfhstiyfw.jpg,155,chicken farm indoor,test_seen_loc,3117,True,102
3118,c/chicken_farm/indoor/sun_atpsubmfrwmvgmkf.jpg,c,chicken_farm/indoor,indoor,sun_atpsubmfrwmvgmkf.jpg,155,chicken farm indoor,train_loc;trainval_loc,3118,True,102
3119,c/chicken_farm/indoor/sun_awjiajnubtfgepha.jpg,c,chicken_farm/indoor,indoor,sun_awjiajnubtfgepha.jpg,155,chicken farm indoor,train_loc;trainval_loc,3119,True,102
3120,c/chicken_farm/outdoor/sun_aaaevacrseetzmik.jpg,c,chicken_farm/outdoor,outdoor,sun_aaaevacrseetzmik.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3120,True,102
3121,c/chicken_farm/outdoor/sun_aajpzpvhlovymmgx.jpg,c,chicken_farm/outdoor,outdoor,sun_aajpzpvhlovymmgx.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3121,True,102
3122,c/chicken_farm/outdoor/sun_adqtnlqzfwmkqiyc.jpg,c,chicken_farm/outdoor,outdoor,sun_adqtnlqzfwmkqiyc.jpg,156,chicken farm outdoor,test_seen_loc,3122,True,102
3123,c/chicken_farm/outdoor/sun_aeusjrefnmovgstl.jpg,c,chicken_farm/outdoor,outdoor,sun_aeusjrefnmovgstl.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3123,True,102
3124,c/chicken_farm/outdoor/sun_afjeiozuzfwwwkxi.jpg,c,chicken_farm/outdoor,outdoor,sun_afjeiozuzfwwwkxi.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3124,True,102
3125,c/chicken_farm/outdoor/sun_afsefgimanrjahew.jpg,c,chicken_farm/outdoor,outdoor,sun_afsefgimanrjahew.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3125,True,102
3126,c/chicken_farm/outdoor/sun_agtrkguyfislkuct.jpg,c,chicken_farm/outdoor,outdoor,sun_agtrkguyfislkuct.jpg,156,chicken farm outdoor,test_seen_loc,3126,True,102
3127,c/chicken_farm/outdoor/sun_aimgeepifaxwduvn.jpg,c,chicken_farm/outdoor,outdoor,sun_aimgeepifaxwduvn.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3127,True,102
3128,c/chicken_farm/outdoor/sun_ajryuabdhqdhujve.jpg,c,chicken_farm/outdoor,outdoor,sun_ajryuabdhqdhujve.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3128,True,102
3129,c/chicken_farm/outdoor/sun_ajvjnhbjdewrrfwb.jpg,c,chicken_farm/outdoor,outdoor,sun_ajvjnhbjdewrrfwb.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3129,True,102
3130,c/chicken_farm/outdoor/sun_akkfriojhriyiyzm.jpg,c,chicken_farm/outdoor,outdoor,sun_akkfriojhriyiyzm.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3130,True,102
3131,c/chicken_farm/outdoor/sun_alzczzbpreikakqs.jpg,c,chicken_farm/outdoor,outdoor,sun_alzczzbpreikakqs.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3131,True,102
3132,c/chicken_farm/outdoor/sun_apdyqihiqljhyhrm.jpg,c,chicken_farm/outdoor,outdoor,sun_apdyqihiqljhyhrm.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3132,True,102
3133,c/chicken_farm/outdoor/sun_aqcykecwbbrfijwu.jpg,c,chicken_farm/outdoor,outdoor,sun_aqcykecwbbrfijwu.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3133,True,102
3134,c/chicken_farm/outdoor/sun_aqejjdgsmkqxlryt.jpg,c,chicken_farm/outdoor,outdoor,sun_aqejjdgsmkqxlryt.jpg,156,chicken farm outdoor,test_seen_loc,3134,True,102
3135,c/chicken_farm/outdoor/sun_atezcgdeufbzjljq.jpg,c,chicken_farm/outdoor,outdoor,sun_atezcgdeufbzjljq.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3135,True,102
3136,c/chicken_farm/outdoor/sun_ausapqpkeccihzyi.jpg,c,chicken_farm/outdoor,outdoor,sun_ausapqpkeccihzyi.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3136,True,102
3137,c/chicken_farm/outdoor/sun_avdiullnvzoxqpik.jpg,c,chicken_farm/outdoor,outdoor,sun_avdiullnvzoxqpik.jpg,156,chicken farm outdoor,test_seen_loc,3137,True,102
3138,c/chicken_farm/outdoor/sun_awbxplqwwltnjgzx.jpg,c,chicken_farm/outdoor,outdoor,sun_awbxplqwwltnjgzx.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3138,True,102
3139,c/chicken_farm/outdoor/sun_awejindflzwjmmbx.jpg,c,chicken_farm/outdoor,outdoor,sun_awejindflzwjmmbx.jpg,156,chicken farm outdoor,train_loc;trainval_loc,3139,True,102
3140,c/childs_room/sun_aafqetztbkmzxsif.jpg,c,childs_room,childs_room,sun_aafqetztbkmzxsif.jpg,157,childs room,train_loc;trainval_loc,3140,True,102
3141,c/childs_room/sun_aayxgizfbvjzbdvl.jpg,c,childs_room,childs_room,sun_aayxgizfbvjzbdvl.jpg,157,childs room,test_seen_loc,3141,True,102
3142,c/childs_room/sun_abbcnocclrcdzqrt.jpg,c,childs_room,childs_room,sun_abbcnocclrcdzqrt.jpg,157,childs room,train_loc;trainval_loc,3142,True,102
3143,c/childs_room/sun_abigoqqrjzdhsqze.jpg,c,childs_room,childs_room,sun_abigoqqrjzdhsqze.jpg,157,childs room,train_loc;trainval_loc,3143,True,102
3144,c/childs_room/sun_achskkahnssdgpub.jpg,c,childs_room,childs_room,sun_achskkahnssdgpub.jpg,157,childs room,train_loc;trainval_loc,3144,True,102
3145,c/childs_room/sun_ackdoxbzyliygdyw.jpg,c,childs_room,childs_room,sun_ackdoxbzyliygdyw.jpg,157,childs room,test_seen_loc,3145,True,102
3146,c/childs_room/sun_aczcsshxbcxkodsx.jpg,c,childs_room,childs_room,sun_aczcsshxbcxkodsx.jpg,157,childs room,train_loc;trainval_loc,3146,True,102
3147,c/childs_room/sun_adwqqkpnurzkvqry.jpg,c,childs_room,childs_room,sun_adwqqkpnurzkvqry.jpg,157,childs room,test_seen_loc,3147,True,102
3148,c/childs_room/sun_afcfsygynivshgme.jpg,c,childs_room,childs_room,sun_afcfsygynivshgme.jpg,157,childs room,train_loc;trainval_loc,3148,True,102
3149,c/childs_room/sun_afncbbgxwaxyjgtc.jpg,c,childs_room,childs_room,sun_afncbbgxwaxyjgtc.jpg,157,childs room,train_loc;trainval_loc,3149,True,102
3150,c/childs_room/sun_agjrsbknrngzzjwm.jpg,c,childs_room,childs_room,sun_agjrsbknrngzzjwm.jpg,157,childs room,test_seen_loc,3150,True,102
3151,c/childs_room/sun_agutjvdvnhxejerz.jpg,c,childs_room,childs_room,sun_agutjvdvnhxejerz.jpg,157,childs room,train_loc;trainval_loc,3151,True,102
3152,c/childs_room/sun_ahbyffbepvqewfcy.jpg,c,childs_room,childs_room,sun_ahbyffbepvqewfcy.jpg,157,childs room,train_loc;trainval_loc,3152,True,102
3153,c/childs_room/sun_ahkqsebojontjojs.jpg,c,childs_room,childs_room,sun_ahkqsebojontjojs.jpg,157,childs room,train_loc;trainval_loc,3153,True,102
3154,c/childs_room/sun_aisuxdduukaxranb.jpg,c,childs_room,childs_room,sun_aisuxdduukaxranb.jpg,157,childs room,train_loc;trainval_loc,3154,True,102
3155,c/childs_room/sun_ajxpkuhbizeveguy.jpg,c,childs_room,childs_room,sun_ajxpkuhbizeveguy.jpg,157,childs room,train_loc;trainval_loc,3155,True,102
3156,c/childs_room/sun_akcafmrvflecthjp.jpg,c,childs_room,childs_room,sun_akcafmrvflecthjp.jpg,157,childs room,train_loc;trainval_loc,3156,True,102
3157,c/childs_room/sun_akeqivqcasirlkua.jpg,c,childs_room,childs_room,sun_akeqivqcasirlkua.jpg,157,childs room,train_loc;trainval_loc,3157,True,102
3158,c/childs_room/sun_akfzhyqozpjwgeep.jpg,c,childs_room,childs_room,sun_akfzhyqozpjwgeep.jpg,157,childs room,train_loc;trainval_loc,3158,True,102
3159,c/childs_room/sun_aktpjhtoehlnbamt.jpg,c,childs_room,childs_room,sun_aktpjhtoehlnbamt.jpg,157,childs room,train_loc;trainval_loc,3159,True,102
3160,c/church/indoor/sun_aauueuhhvklldjik.jpg,c,church/indoor,indoor,sun_aauueuhhvklldjik.jpg,158,church indoor,test_unseen_loc,3160,True,102
3161,c/church/indoor/sun_adhcpclsbaklacsg.jpg,c,church/indoor,indoor,sun_adhcpclsbaklacsg.jpg,158,church indoor,test_unseen_loc,3161,True,102
3162,c/church/indoor/sun_adslmnymhwqmqfko.jpg,c,church/indoor,indoor,sun_adslmnymhwqmqfko.jpg,158,church indoor,test_unseen_loc,3162,True,102
3163,c/church/indoor/sun_aeesmxwmgvgonrwa.jpg,c,church/indoor,indoor,sun_aeesmxwmgvgonrwa.jpg,158,church indoor,test_unseen_loc,3163,True,102
3164,c/church/indoor/sun_afispimgzovcshvm.jpg,c,church/indoor,indoor,sun_afispimgzovcshvm.jpg,158,church indoor,test_unseen_loc,3164,True,102
3165,c/church/indoor/sun_afjabuzivuzfpuop.jpg,c,church/indoor,indoor,sun_afjabuzivuzfpuop.jpg,158,church indoor,test_unseen_loc,3165,True,102
3166,c/church/indoor/sun_ahjtexbsocuhnnrm.jpg,c,church/indoor,indoor,sun_ahjtexbsocuhnnrm.jpg,158,church indoor,test_unseen_loc,3166,True,102
3167,c/church/indoor/sun_ahlodkvgtrntztmm.jpg,c,church/indoor,indoor,sun_ahlodkvgtrntztmm.jpg,158,church indoor,test_unseen_loc,3167,True,102
3168,c/church/indoor/sun_ajoxujoqqlpkeyvl.jpg,c,church/indoor,indoor,sun_ajoxujoqqlpkeyvl.jpg,158,church indoor,test_unseen_loc,3168,True,102
3169,c/church/indoor/sun_ajwworrsjycpbwuq.jpg,c,church/indoor,indoor,sun_ajwworrsjycpbwuq.jpg,158,church indoor,test_unseen_loc,3169,True,102
3170,c/church/indoor/sun_akafikwrptmvdjpn.jpg,c,church/indoor,indoor,sun_akafikwrptmvdjpn.jpg,158,church indoor,test_unseen_loc,3170,True,102
3171,c/church/indoor/sun_akmnlwbhgbqgaomh.jpg,c,church/indoor,indoor,sun_akmnlwbhgbqgaomh.jpg,158,church indoor,test_unseen_loc,3171,True,102
3172,c/church/indoor/sun_almlkdhijbmcinuy.jpg,c,church/indoor,indoor,sun_almlkdhijbmcinuy.jpg,158,church indoor,test_unseen_loc,3172,True,102
3173,c/church/indoor/sun_alxminoshdceccys.jpg,c,church/indoor,indoor,sun_alxminoshdceccys.jpg,158,church indoor,test_unseen_loc,3173,True,102
3174,c/church/indoor/sun_amhvyluqmzsnmgdc.jpg,c,church/indoor,indoor,sun_amhvyluqmzsnmgdc.jpg,158,church indoor,test_unseen_loc,3174,True,102
3175,c/church/indoor/sun_amveepevvfbzyzby.jpg,c,church/indoor,indoor,sun_amveepevvfbzyzby.jpg,158,church indoor,test_unseen_loc,3175,True,102
3176,c/church/indoor/sun_ankzhuepnpshseck.jpg,c,church/indoor,indoor,sun_ankzhuepnpshseck.jpg,158,church indoor,test_unseen_loc,3176,True,102
3177,c/church/indoor/sun_apzlinsbxmmsodow.jpg,c,church/indoor,indoor,sun_apzlinsbxmmsodow.jpg,158,church indoor,test_unseen_loc,3177,True,102
3178,c/church/indoor/sun_aqjcmqmltrbyuloq.jpg,c,church/indoor,indoor,sun_aqjcmqmltrbyuloq.jpg,158,church indoor,test_unseen_loc,3178,True,102
3179,c/church/indoor/sun_argczalmijsomyfq.jpg,c,church/indoor,indoor,sun_argczalmijsomyfq.jpg,158,church indoor,test_unseen_loc,3179,True,102
3180,c/church/outdoor/sun_acxwxdtwxnxulqqs.jpg,c,church/outdoor,outdoor,sun_acxwxdtwxnxulqqs.jpg,159,church outdoor,train_loc;trainval_loc,3180,True,102
3181,c/church/outdoor/sun_afrzufvjwmatnsdk.jpg,c,church/outdoor,outdoor,sun_afrzufvjwmatnsdk.jpg,159,church outdoor,train_loc;trainval_loc,3181,True,102
3182,c/church/outdoor/sun_ajxfbgjeynsfxpje.jpg,c,church/outdoor,outdoor,sun_ajxfbgjeynsfxpje.jpg,159,church outdoor,test_seen_loc,3182,True,102
3183,c/church/outdoor/sun_akomydlwkdjzivxu.jpg,c,church/outdoor,outdoor,sun_akomydlwkdjzivxu.jpg,159,church outdoor,test_seen_loc,3183,True,102
3184,c/church/outdoor/sun_aliluoapadnpobus.jpg,c,church/outdoor,outdoor,sun_aliluoapadnpobus.jpg,159,church outdoor,train_loc;trainval_loc,3184,True,102
3185,c/church/outdoor/sun_aloqltlyjthfjppg.jpg,c,church/outdoor,outdoor,sun_aloqltlyjthfjppg.jpg,159,church outdoor,train_loc;trainval_loc,3185,True,102
3186,c/church/outdoor/sun_andqfxrmhxtjmoem.jpg,c,church/outdoor,outdoor,sun_andqfxrmhxtjmoem.jpg,159,church outdoor,train_loc;trainval_loc,3186,True,102
3187,c/church/outdoor/sun_ankjheqejixzkapp.jpg,c,church/outdoor,outdoor,sun_ankjheqejixzkapp.jpg,159,church outdoor,train_loc;trainval_loc,3187,True,102
3188,c/church/outdoor/sun_anyezyiwzjhodhcu.jpg,c,church/outdoor,outdoor,sun_anyezyiwzjhodhcu.jpg,159,church outdoor,train_loc;trainval_loc,3188,True,102
3189,c/church/outdoor/sun_apdakcfvrvnlkglp.jpg,c,church/outdoor,outdoor,sun_apdakcfvrvnlkglp.jpg,159,church outdoor,train_loc;trainval_loc,3189,True,102
3190,c/church/outdoor/sun_apgdrbkdewwiexbk.jpg,c,church/outdoor,outdoor,sun_apgdrbkdewwiexbk.jpg,159,church outdoor,train_loc;trainval_loc,3190,True,102
3191,c/church/outdoor/sun_atbjgsnyrcuqgfnr.jpg,c,church/outdoor,outdoor,sun_atbjgsnyrcuqgfnr.jpg,159,church outdoor,train_loc;trainval_loc,3191,True,102
3192,c/church/outdoor/sun_atvytdydgpsmpjzj.jpg,c,church/outdoor,outdoor,sun_atvytdydgpsmpjzj.jpg,159,church outdoor,train_loc;trainval_loc,3192,True,102
3193,c/church/outdoor/sun_aucnaukmajcpeaeo.jpg,c,church/outdoor,outdoor,sun_aucnaukmajcpeaeo.jpg,159,church outdoor,train_loc;trainval_loc,3193,True,102
3194,c/church/outdoor/sun_awklssdpdalglzas.jpg,c,church/outdoor,outdoor,sun_awklssdpdalglzas.jpg,159,church outdoor,train_loc;trainval_loc,3194,True,102
3195,c/church/outdoor/sun_aytyjpljymstrrzb.jpg,c,church/outdoor,outdoor,sun_aytyjpljymstrrzb.jpg,159,church outdoor,train_loc;trainval_loc,3195,True,102
3196,c/church/outdoor/sun_bcguewduixrezpch.jpg,c,church/outdoor,outdoor,sun_bcguewduixrezpch.jpg,159,church outdoor,train_loc;trainval_loc,3196,True,102
3197,c/church/outdoor/sun_bekfpfqazpetdajf.jpg,c,church/outdoor,outdoor,sun_bekfpfqazpetdajf.jpg,159,church outdoor,train_loc;trainval_loc,3197,True,102
3198,c/church/outdoor/sun_bfpgvkigwoccswvn.jpg,c,church/outdoor,outdoor,sun_bfpgvkigwoccswvn.jpg,159,church outdoor,test_seen_loc,3198,True,102
3199,c/church/outdoor/sun_bfumlpkpcvdomcru.jpg,c,church/outdoor,outdoor,sun_bfumlpkpcvdomcru.jpg,159,church outdoor,test_seen_loc,3199,True,102
3200,c/circus_tent/indoor/sun_abpxwxjhwctxorrq.jpg,c,circus_tent/indoor,indoor,sun_abpxwxjhwctxorrq.jpg,160,circus tent indoor,train_loc;trainval_loc,3200,True,102
3201,c/circus_tent/indoor/sun_acfvkymfrmsckejh.jpg,c,circus_tent/indoor,indoor,sun_acfvkymfrmsckejh.jpg,160,circus tent indoor,train_loc;trainval_loc,3201,True,102
3202,c/circus_tent/indoor/sun_aelnjcjwbddbchus.jpg,c,circus_tent/indoor,indoor,sun_aelnjcjwbddbchus.jpg,160,circus tent indoor,train_loc;trainval_loc,3202,True,102
3203,c/circus_tent/indoor/sun_ahutbmvkjysfemiz.jpg,c,circus_tent/indoor,indoor,sun_ahutbmvkjysfemiz.jpg,160,circus tent indoor,test_seen_loc,3203,True,102
3204,c/circus_tent/indoor/sun_aivlbvunqcdomssn.jpg,c,circus_tent/indoor,indoor,sun_aivlbvunqcdomssn.jpg,160,circus tent indoor,train_loc;trainval_loc,3204,True,102
3205,c/circus_tent/indoor/sun_ajyijckburnxptxj.jpg,c,circus_tent/indoor,indoor,sun_ajyijckburnxptxj.jpg,160,circus tent indoor,train_loc;trainval_loc,3205,True,102
3206,c/circus_tent/indoor/sun_akghoupqxpnmvmrf.jpg,c,circus_tent/indoor,indoor,sun_akghoupqxpnmvmrf.jpg,160,circus tent indoor,train_loc;trainval_loc,3206,True,102
3207,c/circus_tent/indoor/sun_akneygrcsotksjtq.jpg,c,circus_tent/indoor,indoor,sun_akneygrcsotksjtq.jpg,160,circus tent indoor,train_loc;trainval_loc,3207,True,102
3208,c/circus_tent/indoor/sun_akpqugbqkszaxggf.jpg,c,circus_tent/indoor,indoor,sun_akpqugbqkszaxggf.jpg,160,circus tent indoor,test_seen_loc,3208,True,102
3209,c/circus_tent/indoor/sun_aluzbbdzzvfmmjic.jpg,c,circus_tent/indoor,indoor,sun_aluzbbdzzvfmmjic.jpg,160,circus tent indoor,train_loc;trainval_loc,3209,True,102
3210,c/circus_tent/indoor/sun_amclpzsprtloyaby.jpg,c,circus_tent/indoor,indoor,sun_amclpzsprtloyaby.jpg,160,circus tent indoor,test_seen_loc,3210,True,102
3211,c/circus_tent/indoor/sun_anmdlwxrunzfeezx.jpg,c,circus_tent/indoor,indoor,sun_anmdlwxrunzfeezx.jpg,160,circus tent indoor,train_loc;trainval_loc,3211,True,102
3212,c/circus_tent/indoor/sun_aojjdpiuakytsytk.jpg,c,circus_tent/indoor,indoor,sun_aojjdpiuakytsytk.jpg,160,circus tent indoor,test_seen_loc,3212,True,102
3213,c/circus_tent/indoor/sun_aosdnlblzkpfpvlb.jpg,c,circus_tent/indoor,indoor,sun_aosdnlblzkpfpvlb.jpg,160,circus tent indoor,train_loc;trainval_loc,3213,True,102
3214,c/circus_tent/indoor/sun_aphrxssjcxqcccrs.jpg,c,circus_tent/indoor,indoor,sun_aphrxssjcxqcccrs.jpg,160,circus tent indoor,train_loc;trainval_loc,3214,True,102
3215,c/circus_tent/indoor/sun_avhdinspntrxjgka.jpg,c,circus_tent/indoor,indoor,sun_avhdinspntrxjgka.jpg,160,circus tent indoor,train_loc;trainval_loc,3215,True,102
3216,c/circus_tent/indoor/sun_awgldtgbmplbmcsj.jpg,c,circus_tent/indoor,indoor,sun_awgldtgbmplbmcsj.jpg,160,circus tent indoor,train_loc;trainval_loc,3216,True,102
3217,c/circus_tent/indoor/sun_ayjkcfmhbdgtkcpr.jpg,c,circus_tent/indoor,indoor,sun_ayjkcfmhbdgtkcpr.jpg,160,circus tent indoor,train_loc;trainval_loc,3217,True,102
3218,c/circus_tent/indoor/sun_ayutdfvupmxqevso.jpg,c,circus_tent/indoor,indoor,sun_ayutdfvupmxqevso.jpg,160,circus tent indoor,train_loc;trainval_loc,3218,True,102
3219,c/circus_tent/indoor/sun_azagllrwdbtcbhmd.jpg,c,circus_tent/indoor,indoor,sun_azagllrwdbtcbhmd.jpg,160,circus tent indoor,train_loc;trainval_loc,3219,True,102
3220,c/circus_tent/outdoor/sun_aaebhagavcyxfjzt.jpg,c,circus_tent/outdoor,outdoor,sun_aaebhagavcyxfjzt.jpg,161,circus tent outdoor,train_loc;trainval_loc,3220,True,102
3221,c/circus_tent/outdoor/sun_aelshkiqwolwgsng.jpg,c,circus_tent/outdoor,outdoor,sun_aelshkiqwolwgsng.jpg,161,circus tent outdoor,train_loc;trainval_loc,3221,True,102
3222,c/circus_tent/outdoor/sun_agdhoeejzpbzmrnk.jpg,c,circus_tent/outdoor,outdoor,sun_agdhoeejzpbzmrnk.jpg,161,circus tent outdoor,test_seen_loc,3222,True,102
3223,c/circus_tent/outdoor/sun_agurpyasvijattzy.jpg,c,circus_tent/outdoor,outdoor,sun_agurpyasvijattzy.jpg,161,circus tent outdoor,train_loc;trainval_loc,3223,True,102
3224,c/circus_tent/outdoor/sun_ahngnwynxgkzyyvk.jpg,c,circus_tent/outdoor,outdoor,sun_ahngnwynxgkzyyvk.jpg,161,circus tent outdoor,train_loc;trainval_loc,3224,True,102
3225,c/circus_tent/outdoor/sun_ahqztwwkghktcyjd.jpg,c,circus_tent/outdoor,outdoor,sun_ahqztwwkghktcyjd.jpg,161,circus tent outdoor,train_loc;trainval_loc,3225,True,102
3226,c/circus_tent/outdoor/sun_aiwypqqxboeuuphi.jpg,c,circus_tent/outdoor,outdoor,sun_aiwypqqxboeuuphi.jpg,161,circus tent outdoor,train_loc;trainval_loc,3226,True,102
3227,c/circus_tent/outdoor/sun_ajcompebwhlpilkw.jpg,c,circus_tent/outdoor,outdoor,sun_ajcompebwhlpilkw.jpg,161,circus tent outdoor,train_loc;trainval_loc,3227,True,102
3228,c/circus_tent/outdoor/sun_ajjtmgprnjxnqwne.jpg,c,circus_tent/outdoor,outdoor,sun_ajjtmgprnjxnqwne.jpg,161,circus tent outdoor,train_loc;trainval_loc,3228,True,102
